 Volume in drive F is 04-5TBX
 Volume Serial Number is BCB6-AB9B
17/12/2019  12:46 pm        20,855,226 20191217_124558.mp4
17/12/2019  01:23 pm        60,804,398 20191217_132302.mp4
17/12/2019  01:23 pm         2,202,645 20191217_132310.jpg
17/12/2019  01:23 pm         2,274,796 20191217_132320.jpg
17/12/2019  03:29 pm        88,063,045 20191217_152819.mp4
17/12/2019  03:28 pm         3,281,513 20191217_152837.jpg
17/12/2019  03:31 pm        78,884,326 20191217_153043.mp4
17/12/2019  08:14 pm         2,564,150 20191217_201421.jpg
17/12/2019  08:14 pm         3,797,814 20191217_201423.jpg
17/12/2019  09:16 pm        59,901,529 20191217_211540.mp4
17/12/2019  09:16 pm         2,499,009 20191217_211633.jpg
18/12/2019  04:13 am         3,793,889 20191218_041344.jpg
19/12/2019  06:11 pm         1,577,409 20191219_181105.jpg
19/12/2019  06:11 pm         1,565,177 20191219_181112.jpg
19/12/2019  07:48 pm         5,018,247 20191219_194812.jpg
19/12/2019  07:48 pm         5,146,608 20191219_194820.jpg
19/12/2019  07:49 pm         4,935,385 20191219_194908.jpg
19/12/2019  07:49 pm         4,918,972 20191219_194911.jpg
19/12/2019  07:53 pm         2,982,818 20191219_195311.jpg
19/12/2019  07:53 pm         2,932,522 20191219_195319.jpg
19/12/2019  07:54 pm         5,049,560 20191219_195401.jpg
19/12/2019  07:54 pm         4,532,555 20191219_195419.jpg
19/12/2019  07:54 pm         4,330,728 20191219_195426.jpg
19/12/2019  09:26 pm         3,718,781 20191219_212623.jpg
19/12/2019  09:26 pm         3,267,319 20191219_212645.jpg
19/12/2019  09:43 pm         3,555,911 20191219_214332.jpg
19/12/2019  09:47 pm         5,817,529 20191219_214727.jpg
20/12/2019  12:33 am         2,385,334 20191220_003335.jpg
20/12/2019  12:56 am         3,217,304 20191220_005644.jpg
20/12/2019  01:14 pm         3,033,348 20191220_131456.jpg
20/12/2019  01:15 pm         3,110,144 20191220_131500.jpg
20/12/2019  01:15 pm         3,072,174 20191220_131501.jpg
20/12/2019  01:15 pm         3,159,583 20191220_131520.jpg
20/12/2019  01:15 pm         3,207,165 20191220_131521.jpg
20/12/2019  10:03 pm         1,329,583 20191220_220340.jpg
20/12/2019  10:03 pm         1,566,715 20191220_220346.jpg
21/12/2019  02:38 pm         3,007,495 20191221_143844.jpg
21/12/2019  02:39 pm         8,842,320 20191221_143903.mp4
21/12/2019  02:43 pm         2,941,340 20191221_144324.jpg
21/12/2019  03:13 pm        10,104,102 20191221_151332.jpg
21/12/2019  03:13 pm        10,478,630 20191221_151357.jpg
21/12/2019  03:14 pm        10,380,495 20191221_151411.jpg
21/12/2019  03:16 pm         3,623,544 20191221_151629.jpg
21/12/2019  03:16 pm         3,689,391 20191221_151635.jpg
21/12/2019  03:16 pm        30,617,568 20191221_151640.mp4
24/12/2019  09:39 pm         3,357,667 20191224_213939.jpg
24/12/2019  09:49 pm         1,562,048 20191224_214915.jpg
24/12/2019  09:49 pm         1,593,234 20191224_214934.jpg
24/12/2019  09:50 pm         1,396,613 20191224_215001.jpg
24/12/2019  09:50 pm        18,202,116 20191224_215028.mp4
26/12/2019  08:29 pm         3,194,261 20191226_202919.jpg
29/12/2019  03:01 pm         4,073,105 20191229_150153.jpg
29/12/2019  07:06 pm         2,506,901 20191229_190631.jpg
31/12/2019  04:52 pm         3,133,771 20191231_165227.jpg
31/12/2019  04:53 pm         2,981,056 20191231_165328.jpg
31/12/2019  06:45 pm         3,533,218 20191231_184558.jpg
31/12/2019  06:47 pm         3,413,485 20191231_184737.jpg
31/12/2019  08:30 pm        82,608,215 20191231_202204.mp4
31/12/2019  08:35 pm         3,415,126 20191231_203505.jpg
31/12/2019  08:43 pm         3,309,152 20191231_204319.jpg
31/12/2019  08:43 pm         9,661,882 20191231_204351.jpg
31/12/2019  09:08 pm        11,046,649 20191231_210827.jpg
31/12/2019  09:28 pm        35,735,365 20191231_212743.mp4
31/12/2019  09:30 pm        36,698,478 20191231_212839.mp4
31/12/2019  10:54 pm         2,391,920 20191231_225406.jpg
31/12/2019  10:54 pm         2,373,743 20191231_225440.jpg
31/12/2019  10:55 pm         2,492,559 20191231_225538.jpg
31/12/2019  11:13 pm         2,552,920 20191231_231347.jpg
31/12/2019  11:14 pm         2,796,819 20191231_231429.jpg
01/01/2020  03:08 pm         3,194,109 20200101_150820.jpg
01/01/2020  03:08 pm         3,133,586 20200101_150849.jpg
13/01/2020  03:57 pm         1,078,282 20200113_155703.jpg
13/01/2020  03:57 pm         1,056,022 20200113_155714.jpg
13/01/2020  09:20 pm         4,786,415 20200113_212000.jpg
13/01/2020  09:20 pm         4,096,087 20200113_212008.jpg
13/01/2020  09:20 pm         5,147,146 20200113_212028.jpg
13/01/2020  09:20 pm         5,447,504 20200113_212035.jpg
13/01/2020  09:20 pm         3,933,605 20200113_212047.jpg
13/01/2020  09:20 pm         4,472,349 20200113_212051.jpg
13/01/2020  09:21 pm         5,154,372 20200113_212059.jpg
13/01/2020  09:21 pm         4,740,270 20200113_212116.jpg
13/01/2020  09:21 pm         5,305,437 20200113_212140.jpg
13/01/2020  09:21 pm         5,071,239 20200113_212141.jpg
13/01/2020  09:22 pm         5,103,996 20200113_212159.jpg
13/01/2020  09:22 pm         5,135,891 20200113_212212.jpg
13/01/2020  09:22 pm         4,790,203 20200113_212233.jpg
13/01/2020  09:22 pm         5,052,442 20200113_212246.jpg
13/01/2020  09:22 pm         4,593,796 20200113_212248.jpg
13/01/2020  09:23 pm         4,737,003 20200113_212259.jpg
13/01/2020  09:23 pm         4,607,570 20200113_212320.jpg
13/01/2020  09:23 pm         3,859,438 20200113_212355.jpg
13/01/2020  09:24 pm         5,011,655 20200113_212402.jpg
13/01/2020  09:24 pm         3,528,156 20200113_212415.jpg
13/01/2020  09:24 pm         3,789,993 20200113_212444.jpg
13/01/2020  09:25 pm         1,878,683 20200113_212457.jpg
13/01/2020  09:25 pm         5,029,082 20200113_212519.jpg
13/01/2020  09:25 pm         5,458,518 20200113_212529.jpg
13/01/2020  09:26 pm         5,701,141 20200113_212601.jpg
13/01/2020  09:26 pm         5,294,691 20200113_212627.jpg
13/01/2020  09:26 pm         4,695,293 20200113_212643.jpg
13/01/2020  09:26 pm         5,025,852 20200113_212647.jpg
13/01/2020  09:27 pm         1,565,689 20200113_212709.jpg
13/01/2020  09:27 pm         6,202,246 20200113_212723.jpg
13/01/2020  09:27 pm         1,640,647 20200113_212746.jpg
13/01/2020  09:28 pm         4,632,476 20200113_212803.jpg
14/01/2020  04:09 pm         3,840,820 20200114_160953.jpg
15/01/2020  05:09 pm         3,081,665 20200115_170943.jpg
15/01/2020  05:09 pm         2,843,756 20200115_170952.jpg
15/01/2020  05:09 pm         2,834,958 20200115_170957.jpg
15/01/2020  05:10 pm         3,049,134 20200115_171002.jpg
15/01/2020  05:10 pm         2,816,149 20200115_171016.jpg
15/01/2020  05:10 pm         3,163,626 20200115_171020.jpg
16/01/2020  02:28 pm         2,791,941 20200116_142827.jpg
16/01/2020  02:29 pm        45,394,323 20200116_142832.mp4
16/01/2020  04:19 pm         3,338,629 20200116_161921.jpg
16/01/2020  04:20 pm         3,112,184 20200116_162033.jpg
19/01/2020  07:06 pm         3,144,733 20200119_190629.jpg
19/01/2020  07:07 pm         3,182,074 20200119_190739.jpg
20/01/2020  10:42 am        36,396,853 20200120_104222.mp4
21/01/2020  06:39 pm         3,069,044 20200121_183907.jpg
23/01/2020  10:03 am       100,262,008 20200123_100255.mp4
23/01/2020  10:05 am       100,369,666 20200123_100421.mp4
23/01/2020  10:08 am       106,348,879 20200123_100721.mp4
23/01/2020  10:10 am        53,552,441 20200123_100929.mp4
28/01/2020  02:33 pm         5,474,826 20200128_143328.jpg
28/01/2020  02:33 pm         5,669,646 20200128_143334.jpg
28/01/2020  02:33 pm         2,147,709 20200128_143354.jpg
28/01/2020  02:35 pm         3,351,933 20200128_143549.jpg
28/01/2020  02:35 pm         3,413,019 20200128_143555.jpg
28/01/2020  02:36 pm         1,476,730 20200128_143612.jpg
28/01/2020  02:36 pm         1,444,334 20200128_143617.jpg
28/01/2020  02:37 pm         3,165,341 20200128_143701.jpg
28/01/2020  02:37 pm         3,276,285 20200128_143707.jpg
28/01/2020  02:37 pm         3,136,438 20200128_143711.jpg
28/01/2020  02:37 pm         3,752,102 20200128_143727.jpg
28/01/2020  02:44 pm         5,173,328 20200128_144430.jpg
28/01/2020  02:44 pm         4,736,711 20200128_144444.jpg
28/01/2020  02:44 pm         4,721,235 20200128_144446.jpg
28/01/2020  02:45 pm         4,856,747 20200128_144506.jpg
28/01/2020  02:45 pm         4,446,629 20200128_144514.jpg
28/01/2020  02:45 pm         4,453,615 20200128_144517.jpg
28/01/2020  03:03 pm         4,019,078 20200128_150301.jpg
28/01/2020  03:03 pm         4,471,058 20200128_150310.jpg
28/01/2020  03:03 pm         4,899,268 20200128_150343.jpg
28/01/2020  03:04 pm         3,155,370 20200128_150404.jpg
28/01/2020  03:04 pm         3,148,582 20200128_150413.jpg
28/01/2020  03:05 pm         1,463,010 20200128_150514.jpg
28/01/2020  03:05 pm         1,431,637 20200128_150529.jpg
28/01/2020  03:06 pm         1,402,183 20200128_150612.jpg
28/01/2020  03:06 pm         3,558,843 20200128_150652.jpg
28/01/2020  03:07 pm         3,115,763 20200128_150731.jpg
28/01/2020  03:07 pm         3,449,997 20200128_150749.jpg
28/01/2020  03:12 pm         3,922,694 20200128_151203.jpg
28/01/2020  03:12 pm         4,025,372 20200128_151208.jpg
28/01/2020  03:14 pm         3,507,595 20200128_151425.jpg
28/01/2020  03:14 pm         3,403,952 20200128_151431.jpg
28/01/2020  03:19 pm         4,595,203 20200128_151943_001.jpg
28/01/2020  03:19 pm         4,243,062 20200128_151944.jpg
28/01/2020  03:20 pm         4,576,798 20200128_152016.jpg
28/01/2020  04:38 pm         3,515,431 20200128_163836.jpg
28/01/2020  04:46 pm         3,267,580 20200128_164649.jpg
28/01/2020  04:48 pm        19,322,074 20200128_164754.mp4
28/01/2020  04:48 pm         3,781,574 20200128_164833.jpg
28/01/2020  04:48 pm         3,757,001 20200128_164834.jpg
28/01/2020  04:48 pm         3,687,650 20200128_164851.jpg
28/01/2020  04:48 pm         3,694,591 20200128_164855.jpg
28/01/2020  04:49 pm         3,020,716 20200128_164947.jpg
28/01/2020  04:49 pm         3,038,431 20200128_164949.jpg
28/01/2020  04:52 pm         3,189,066 20200128_165209.jpg
28/01/2020  04:52 pm         3,196,087 20200128_165212.jpg
28/01/2020  04:52 pm         2,648,456 20200128_165243.jpg
28/01/2020  04:52 pm         2,666,905 20200128_165245.jpg
28/01/2020  04:52 pm         2,628,147 20200128_165248.jpg
28/01/2020  04:53 pm         3,302,316 20200128_165349.jpg
28/01/2020  04:53 pm         3,248,790 20200128_165356.jpg
28/01/2020  04:54 pm         3,206,799 20200128_165414.jpg
28/01/2020  04:54 pm         3,166,652 20200128_165418.jpg
28/01/2020  04:55 pm         3,205,783 20200128_165505.jpg
28/01/2020  04:56 pm         4,131,637 20200128_165559.jpg
28/01/2020  04:56 pm         3,225,786 20200128_165604.jpg
28/01/2020  04:57 pm         3,308,288 20200128_165710.jpg
28/01/2020  04:58 pm         3,562,706 20200128_165808.jpg
28/01/2020  04:58 pm         2,680,714 20200128_165847.jpg
28/01/2020  04:58 pm         2,648,007 20200128_165849.jpg
28/01/2020  04:58 pm         2,510,027 20200128_165851.jpg
28/01/2020  04:59 pm         2,706,890 20200128_165913.jpg
28/01/2020  04:59 pm         2,677,849 20200128_165917.jpg
28/01/2020  05:05 pm         3,424,295 20200128_170557.jpg
28/01/2020  05:06 pm         3,291,189 20200128_170618.jpg
28/01/2020  05:06 pm         3,366,333 20200128_170624.jpg
28/01/2020  05:09 pm         4,559,059 20200128_170901.jpg
28/01/2020  05:09 pm         4,644,669 20200128_170905.jpg
28/01/2020  05:09 pm         4,333,823 20200128_170927.jpg
28/01/2020  05:09 pm         4,216,552 20200128_170932.jpg
03/02/2020  02:25 pm         3,400,765 20200203_142537.jpg
03/02/2020  02:26 pm         4,355,300 20200203_142606.jpg
03/02/2020  02:28 pm         1,575,691 20200203_142809.jpg
03/02/2020  02:28 pm         1,525,312 20200203_142819.jpg
06/02/2020  01:02 pm        72,070,746 20200206_130213.mp4
06/02/2020  01:04 pm       121,403,272 20200206_130320.mp4
06/02/2020  01:04 pm         3,552,298 20200206_130417.jpg
06/02/2020  01:04 pm         3,616,960 20200206_130427.jpg
06/02/2020  01:05 pm        47,868,263 20200206_130432.mp4
06/02/2020  01:04 pm         3,650,947 20200206_130433.jpg
06/02/2020  01:05 pm        28,503,267 20200206_130505.mp4
06/02/2020  01:05 pm         4,209,855 20200206_130509.jpg
06/02/2020  01:05 pm         4,142,363 20200206_130510.jpg
06/02/2020  01:08 pm        12,685,106 20200206_130754.mp4
06/02/2020  01:07 pm         3,702,902 20200206_130757.jpg
06/02/2020  01:08 pm         3,465,417 20200206_130800.jpg
06/02/2020  01:15 pm        26,075,383 20200206_131527.mp4
06/02/2020  01:15 pm         3,686,690 20200206_131530.jpg
06/02/2020  01:15 pm         3,752,751 20200206_131533.jpg
06/02/2020  02:45 pm         4,690,948 20200206_144501.jpg
07/02/2020  11:47 am        78,455,971 20200207_114614.mp4
07/02/2020  11:47 am        55,214,965 20200207_114703.mp4
08/02/2020  08:13 am        12,756,916 20200208_081321.mp4
08/02/2020  09:01 am         3,066,917 20200208_090117.jpg
08/02/2020  09:01 am         3,050,904 20200208_090121.jpg
09/02/2020  07:25 pm           984,888 20200209_192505.jpg
17/02/2020  10:59 am        28,137,046 20200217_105929.mp4
18/02/2020  09:47 am        26,979,782 20200218_094655.mp4
20/02/2020  11:40 am         8,243,161 20200220_114038.jpg
20/02/2020  03:27 pm         3,933,443 20200220_152739.jpg
20/02/2020  03:27 pm         3,495,624 20200220_152746.jpg
20/02/2020  03:27 pm         3,770,479 20200220_152755.jpg
20/02/2020  03:29 pm         4,259,164 20200220_152956.jpg
20/02/2020  03:30 pm         3,975,820 20200220_153003.jpg
20/02/2020  03:32 pm         4,206,877 20200220_153211.jpg
20/02/2020  03:32 pm         2,563,521 20200220_153224.jpg
20/02/2020  03:32 pm         2,603,582 20200220_153230.jpg
20/02/2020  03:39 pm         3,856,185 20200220_153935.jpg
20/02/2020  03:39 pm         4,251,867 20200220_153952.jpg
20/02/2020  03:39 pm         4,285,927 20200220_153953.jpg
20/02/2020  03:47 pm         5,845,814 20200220_154701.jpg
20/02/2020  03:48 pm         5,953,199 20200220_154813.jpg
20/02/2020  03:48 pm         5,747,207 20200220_154852.jpg
20/02/2020  03:49 pm         5,341,083 20200220_154919.jpg
20/02/2020  03:49 pm         5,295,910 20200220_154925.jpg
20/02/2020  03:50 pm         4,784,279 20200220_155025.jpg
20/02/2020  03:50 pm         4,464,371 20200220_155027.jpg
20/02/2020  03:51 pm         5,666,680 20200220_155101.jpg
20/02/2020  03:52 pm         5,071,735 20200220_155247.jpg
20/02/2020  03:52 pm         3,605,511 20200220_155254.jpg
20/02/2020  03:54 pm         4,194,721 20200220_155400.jpg
20/02/2020  03:54 pm         3,694,079 20200220_155407.jpg
20/02/2020  03:56 pm         4,316,331 20200220_155635.jpg
20/02/2020  03:56 pm         4,889,589 20200220_155640.jpg
20/02/2020  03:58 pm         5,079,425 20200220_155819.jpg
20/02/2020  04:01 pm         3,583,934 20200220_160113.jpg
20/02/2020  04:04 pm         4,804,994 20200220_160407.jpg
20/02/2020  04:04 pm         3,821,852 20200220_160411.jpg
20/02/2020  04:04 pm         4,404,374 20200220_160435.jpg
20/02/2020  04:04 pm         4,223,045 20200220_160441.jpg
20/02/2020  04:05 pm         5,183,489 20200220_160521.jpg
20/02/2020  04:05 pm         5,671,719 20200220_160529.jpg
20/02/2020  04:05 pm         5,914,066 20200220_160537.jpg
20/02/2020  04:06 pm       110,440,245 20200220_160551.mp4
20/02/2020  04:06 pm         6,612,975 20200220_160618.jpg
20/02/2020  04:06 pm         6,283,477 20200220_160623.jpg
20/02/2020  04:06 pm         6,336,024 20200220_160626.jpg
20/02/2020  04:06 pm         6,245,610 20200220_160629.jpg
20/02/2020  04:06 pm         6,314,255 20200220_160636.jpg
20/02/2020  04:06 pm         6,442,821 20200220_160644.jpg
20/02/2020  04:06 pm         6,249,010 20200220_160646.jpg
20/02/2020  04:06 pm         6,138,027 20200220_160650.jpg
20/02/2020  04:07 pm        64,827,279 20200220_160658.mp4
20/02/2020  04:07 pm         7,228,477 20200220_160709.jpg
20/02/2020  04:07 pm         6,824,051 20200220_160711.jpg
20/02/2020  04:07 pm         7,471,165 20200220_160715.jpg
20/02/2020  04:07 pm         6,917,142 20200220_160717.jpg
20/02/2020  04:07 pm         6,502,044 20200220_160719.jpg
20/02/2020  04:07 pm         6,909,823 20200220_160723.jpg
20/02/2020  04:07 pm         6,825,226 20200220_160732.jpg
20/02/2020  04:08 pm        27,934,125 20200220_160757.mp4
20/02/2020  04:08 pm         6,043,138 20200220_160808.jpg
20/02/2020  04:08 pm         6,163,299 20200220_160810.jpg
20/02/2020  04:10 pm        13,548,009 20200220_161024.mp4
20/02/2020  04:11 pm         6,054,708 20200220_161114.mp4
20/02/2020  04:11 pm         7,266,565 20200220_161127.jpg
20/02/2020  04:11 pm         5,420,926 20200220_161138.jpg
20/02/2020  04:12 pm         5,612,970 20200220_161225.jpg
20/02/2020  04:13 pm         4,598,904 20200220_161301.jpg
20/02/2020  04:13 pm         5,550,385 20200220_161307.jpg
20/02/2020  04:13 pm         5,508,198 20200220_161308.jpg
20/02/2020  05:01 pm         3,293,604 20200220_170123.jpg
20/02/2020  05:17 pm        28,049,380 20200220_171656.mp4
20/02/2020  05:29 pm         2,962,971 20200220_172912.jpg
20/02/2020  05:29 pm         2,858,394 20200220_172923.jpg
20/02/2020  05:29 pm         2,806,117 20200220_172928.jpg
22/02/2020  11:21 am        44,594,803 20200222_112047.mp4
22/02/2020  11:27 am        51,818,962 20200222_112651.mp4
26/02/2020  09:24 am         4,352,298 20200226_092453.jpg
26/02/2020  09:27 am         1,173,598 20200226_092740.jpg
27/02/2020  01:34 pm         5,040,600 20200227_133450.jpg
27/02/2020  01:35 pm         4,541,158 20200227_133458.jpg
27/02/2020  01:35 pm         4,177,203 20200227_133516.jpg
27/02/2020  01:36 pm         5,017,539 20200227_133615.jpg
27/02/2020  01:36 pm         4,983,556 20200227_133619.jpg
27/02/2020  01:36 pm         4,997,924 20200227_133621.jpg
27/02/2020  01:42 pm         4,944,609 20200227_134157.jpg
27/02/2020  01:42 pm         4,099,233 20200227_134238.jpg
27/02/2020  01:44 pm         3,994,964 20200227_134402.jpg
27/02/2020  01:45 pm         4,082,818 20200227_134557.jpg
27/02/2020  01:53 pm         3,560,626 20200227_135311.jpg
27/02/2020  01:53 pm         3,136,091 20200227_135317.jpg
27/02/2020  01:57 pm         4,680,107 20200227_135754.jpg
27/02/2020  02:00 pm         4,514,704 20200227_140051.jpg
27/02/2020  02:02 pm         4,135,553 20200227_140239.jpg
27/02/2020  02:02 pm         3,970,840 20200227_140256.jpg
27/02/2020  02:18 pm         5,670,823 20200227_141829.jpg
27/02/2020  02:18 pm         4,806,493 20200227_141833.jpg
27/02/2020  02:18 pm         4,706,634 20200227_141840.jpg
27/02/2020  02:21 pm         5,377,641 20200227_142138.jpg
27/02/2020  02:21 pm         5,382,594 20200227_142144.jpg
27/02/2020  03:12 pm         4,043,773 20200227_151218.jpg
27/02/2020  03:12 pm         4,101,389 20200227_151220.jpg
27/02/2020  03:12 pm         4,090,351 20200227_151225.jpg
27/02/2020  03:12 pm         4,035,391 20200227_151229.jpg
27/02/2020  03:12 pm         4,606,980 20200227_151238.jpg
27/02/2020  03:13 pm         4,790,753 20200227_151320.jpg
27/02/2020  03:13 pm         4,590,984 20200227_151324.jpg
